row ID;row m/z;row retention time;250924_EI_QC_1_nr8.mzML Peak area;250924_EI_QC_2_nr8.mzML Peak area;250924_EI_QC_3_nr8.mzML Peak area;250924_EI_QC_4_nr8.mzML Peak area;250924_EI_QC_5_nr8.mzML Peak area;250924_EI_sample_10_nr8.mzML Peak area;250924_EI_sample_11_nr8.mzML Peak area;250924_EI_sample_12_nr8.mzML Peak area;250924_EI_sample_13_nr8.mzML Peak area;250924_EI_sample_14_nr8.mzML Peak area;250924_EI_sample_15_nr8.mzML Peak area;250924_EI_sample_16_nr8.mzML Peak area;250924_EI_sample_17_nr8.mzML Peak area;250924_EI_sample_18_nr8.mzML Peak area;250924_EI_sample_19_nr8.mzML Peak area;250924_EI_sample_1_nr8.mzML Peak area;250924_EI_sample_20_nr8.mzML Peak area;250924_EI_sample_21_nr8.mzML Peak area;250924_EI_sample_22_nr8.mzML Peak area;250924_EI_sample_23_nr8.mzML Peak area;250924_EI_sample_24_nr8.mzML Peak area;250924_EI_sample_25_nr8.mzML Peak area;250924_EI_sample_26_nr8.mzML Peak area;250924_EI_sample_27_nr8.mzML Peak area;250924_EI_sample_28_nr8.mzML Peak area;250924_EI_sample_29_nr8.mzML Peak area;250924_EI_sample_2_nr8.mzML Peak area;250924_EI_sample_30_nr8.mzML Peak area;250924_EI_sample_31_nr8.mzML Peak area;250924_EI_sample_32_nr8.mzML Peak area;250924_EI_sample_33_nr8.mzML Peak area;250924_EI_sample_34_nr8.mzML Peak area;250924_EI_sample_35_nr8.mzML Peak area;250924_EI_sample_36_nr8.mzML Peak area;250924_EI_sample_37_nr8.mzML Peak area;250924_EI_sample_38_nr8.mzML Peak area;250924_EI_sample_39_nr8.mzML Peak area;250924_EI_sample_3_nr8.mzML Peak area;250924_EI_sample_40_nr8.mzML Peak area;250924_EI_sample_41_nr8.mzML Peak area;250924_EI_sample_42_nr8.mzML Peak area;250924_EI_sample_43_nr8.mzML Peak area;250924_EI_sample_44_nr8.mzML Peak area;250924_EI_sample_45_nr8.mzML Peak area;250924_EI_sample_46_nr8.mzML Peak area;250924_EI_sample_47_nr8.mzML Peak area;250924_EI_sample_48_nr8.mzML Peak area;250924_EI_sample_4_nr8.mzML Peak area;250924_EI_sample_5_nr8.mzML Peak area;250924_EI_sample_6_nr8.mzML Peak area;250924_EI_sample_7_nr8.mzML Peak area;250924_EI_sample_8_nr8.mzML Peak area;250924_EI_sample_9_nr8.mzML Peak area;250924_EI_sample_PF_10_1_nr8.mzML Peak area;250924_EI_sample_PF_10_2_nr8.mzML Peak area;250924_EI_sample_PF_12_1_nr8.mzML Peak area;250924_EI_sample_PF_12_2_nr8.mzML Peak area;250924_EI_sample_PF_1_1_nr8.mzML Peak area;250924_EI_sample_PF_1_2_nr8.mzML Peak area;250924_EI_sample_PF_2_1_nr8.mzML Peak area;250924_EI_sample_PF_2_2_nr8.mzML Peak area;250924_EI_sample_PF_3_1_nr8.mzML Peak area;250924_EI_sample_PF_3_2_nr8.mzML Peak area;250924_EI_sample_PF_4_1_nr8.mzML Peak area;250924_EI_sample_PF_4_2_nr8.mzML Peak area;250924_EI_sample_PF_5_1_nr8.mzML Peak area;250924_EI_sample_PF_5_2_nr8.mzML Peak area;250924_EI_sample_PF_6_1_nr8.mzML Peak area;250924_EI_sample_PF_6_2_nr8.mzML Peak area;250924_EI_sample_PF_7_1_nr8.mzML Peak area;250924_EI_sample_PF_7_2_nr8.mzML Peak area;250924_EI_sample_PF_8_1_nr8.mzML Peak area;250924_EI_sample_PF_8_2_nr8.mzML Peak area;250924_EI_sample_PF_9_1_nr8.mzML Peak area;250924_EI_sample_PF_9_2_nr8.mzML Peak area
726;406.16468752738297;2.240191;21730.861;23724.53;23812.28;22971.957;22845.855;34905.438;5442.9307;3921.1812;40480.17;22922.266;25674.623;51424.57;19330.578;28729.258;14447.785;27104.986;17298.094;15106.146;21952.338;5346.168;5496.2515;11106.486;15062.142;15737.882;23351.543;10447.134;26816.01;13707.322;15454.756;15266.572;11566.925;5888.7476;25208.104;8293.8955;13623.273;16881.031;18431.688;22872.379;13323.55;11830.472;6408.803;10214.607;9919.563;8853.411;10180.579;15140.124;9060.172;23025.232;36305.836;30061.447;37144.06;40698.168;20579.27;11330.296;6932.3;15514.534;27842.633;16514.113;18583.146;14903.36;19870.252;17984.084;22426.803;20394.646;23428.086;23299.615;23400.064;12605.779;12519.57;24398.139;12277.191;39293.188;2635.9639;18039.447;16671.213
733;153.01825379643105;2.249813;4128.7437;4988.4966;4095.544;4151.8564;5102.354;4753.5293;8386.076;0;6147.9927;4199.756;4139.2764;5173.6797;4460.24;5466.63;3653.1482;3083.0835;3637.1482;3716.6763;4498.7427;6769.892;7085.3657;5082.1406;4542.1777;4486.9062;6309.487;3642.0435;3233.6965;5201.2744;5493.9385;5142.59;5478.1914;5508.7124;5243.1504;4982.945;5858.765;7149.38;4596.8604;4356.2983;5353.3945;4925.7715;3696.8823;3052.85;4514.705;3354.4666;3951.8772;4374.686;0;9249.765;4698.574;3921.6826;5189.608;6113.3516;3172.1252;3319.538;4861.88;2454.3188;5933.7603;3178.5815;4410.6523;2733.0735;4768.584;5237.3916;4877.28;0;4418.547;6220.4194;6285.7695;4909.579;0;5201.99;4438.7993;5125.46;3848.9011;5572.479;5483.647
736;787.0994090224207;2.2503967;8728.481;8771.914;8426.373;7725.5957;7888.007;8006.8184;11293.711;9477.11;11911.811;5689.0312;6786.5146;9268.552;7324.7617;9554.414;5918.03;4980.951;5516.1694;5433.073;7157.7935;9196.4795;12491.179;7656.0527;9252.907;8500.027;10322.215;7035.174;5133.1353;8670.48;8889.848;10519.988;11616.427;9133.856;9675.287;9105.304;9118.107;11941.893;9226.971;7109.235;8438.299;6825.272;6780.5146;4285.2725;8470.557;6191.732;7584.837;6184.029;6402.042;14880.3;7360.742;6430.326;7778.939;7742.805;5366.744;4361.9272;7198.046;3977.1772;8708.603;4427.457;7030.317;4865.7485;7122.1416;8486.627;7738.7764;9465.583;8689.516;9049.4795;10027.121;7406.1567;4127.155;7898.817;6446.6904;10184.724;5570.7676;9228.656;8304.133
744;467.0825251903111;2.2523427;7349.3926;7888.9844;8172.887;8331.442;8263.015;7770.9473;21630.818;9967.457;11063.44;6505.972;6819.3647;8658.971;6891.9478;9316.68;5759.347;4481.665;5625.446;5680.5566;7018.5615;10938.267;20471.203;7107.1313;9186.351;8285.145;15091.922;6442.131;4522.0146;8508.704;8201.758;10415.707;12777.493;8483.465;16071.335;24426.668;8828.939;12069.108;9334.719;6784.5444;8011.215;6558.4907;6800.18;4440.465;8412.276;5991.798;7281.4453;6325.6206;6419.5527;14286.263;7638.293;5821.1323;7318.789;8692.682;5314.623;4709.1963;7701.62;4514.139;9651.176;4523.676;7017.098;5151.548;8050.8174;8651.63;8406.51;10909.791;8811.632;19563.193;10641.64;7784.0635;4776.485;8796.791;7119.3;10745.005;5680.1377;9970.498;8962.865
745;881.0378342125398;2.2526176;1321.5463;1003.48474;943.6349;840.9711;759.4775;1141.0726;1391.7762;1363.5281;1590.2864;0;960.77637;1214.0132;1009.5467;1292.6749;818.1235;0;0;0;948.25287;1186.5533;1482.9103;1035.1255;1231.3291;1074.0616;1208.9733;820.5938;830.69965;1085.19;1005.5245;1255.5358;1316.0873;1051.3044;1181.0482;1158.0079;1076.4341;1367.5614;1090.7234;1048.0194;1034.2374;985.4949;920.1622;685.7113;1175.2311;0;1002.3794;0;845.5257;1959.7985;0;993.1116;1112.5432;914.65814;0;0;836.1121;0;0;0;865.2264;0;917.98096;969.3012;950.2446;1134.8853;1014.6268;1171.1409;1178.856;941.5816;0;916.21246;0;1170.3424;747.8652;1016.01556;992.51715
747;769.0886359471239;2.2532308;0;0;3815.6758;3648.2534;3523.568;0;3044.1902;0;0;7601.89;0;0;0;0;3669.436;4940.8135;3901.599;5018.759;0;3085.3816;3104.449;2285.0159;0;2759.3074;0;3258.3567;3845.439;2529.5605;3152.6658;2925.7908;3261.7156;3101.4343;0;2535.4673;2634.1382;3797.0166;3038.147;0;0;1896.6387;0;0;0;0;0;0;2744.6655;3743.2239;6234.768;0;0;6434.4307;0;2828.3223;0;5054.43;2307.189;3490.9893;0;2941.5862;0;3397.1914;0;2779.7424;0;0;0;0;0;0;0;0;0;0;0
752;935.0791553238547;2.2693536;463.47375;0;0;0;0;0;0;0;0;1662.9581;0;0;0;0;0;789.3944;481.0499;0;0;0;0;0;0;0;0;0;514.22534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234.30656;1253.564;0;0;1108.3721;0;0;0;580.712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
755;887.5454312472807;2.2778208;0;0;0;0;0;0;0;0;0;893.8641;0;0;0;0;0;612.6076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622.9211;0;0;0;0;0;0;663.6725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
762;937.095179973588;2.2939548;0;0;0;899.7953;899.2764;0;850.9954;1028.2837;0;0;0;0;0;0;0;0;1425.9872;0;0;1346.5638;815.2145;0;0;1012.54584;0;0;0;0;0;1037.3004;0;0;0;0;0;0;0;1506.4257;0;0;696.0134;707.30664;660.28546;0;0;800.0578;0;1532.1062;0;0;1096.8425;0;0;824.58386;0;1121.973;0;0;0;0;0;0;0;941.61;0;0;0;0;0;0;884.86426;0;0;827.25836;0
764;467.0825475761696;2.294512;0;4632.584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9873.009;0;8967.549;0;6472.7935;0;0;0;0;8599.048;0;0;0;8260.618;0;9963.717;0;0;7179.69;0;0;6789.239;7095.171;0;0;4909.787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
778;785.0832105947921;2.3139195;655.0075;686.22504;1184.8528;665.54236;591.00995;600.23285;707.67365;847.36176;640.3834;1055.5302;697.7563;0;634.87646;663.8461;1054.9567;1173.8718;1101.0042;733.7618;765.0092;985.13776;847.1376;607.34283;531.7923;612.6;694.2257;657.0935;762.0172;443.22153;601.44183;590.4747;486.6886;530.7809;580.2095;1688.7183;512.523;625.2153;418.18222;1472.6481;556.1371;0;350.70966;700.36945;387.3457;340.9819;373.40625;413.75546;851.29895;927.076;1004.224;677.19727;698.683;1159.1316;916.25977;504.42468;528.0267;717.7818;506.32193;0;645.42554;613.36774;575.1362;578.87805;575.8665;605.1721;0;482.76;514.4347;360.6754;479.25314;619.3675;586.037;438.46097;424.03903;540.37604;393.2484
782;973.058260866748;2.3164167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819.4498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
785;937.0956537798771;févr.99;0;0;0;0;0;0;0;2125.4634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
795;207.137997076067;2.3237479;3603.5444;3534.652;3517.476;3496.6663;3501.8718;2965.4897;570.48395;0;1534.6393;7030.6997;3481.2134;3146.6714;2410.6743;3655.3667;2900.6768;6236.1416;3894.6086;4372.095;2622.093;1955.0671;1054.5592;1555.6908;1775.4022;1332.7878;1521.7803;3321.5767;3877.2136;1577.1348;1236.7115;959.16315;958.2249;1619.7944;1734.0885;980.5584;1448.1338;1969.4177;1659.1953;3467.777;1659.0397;1216.6311;1467.6785;2023.7952;1102.7986;0;1467.4049;1650.2156;2130.1682;1058.5911;6117.2;3026.3232;2792.928;7109.7856;3611.3066;3496.3862;1700.614;5052.565;5000.533;3858.9287;2523.333;2754.1428;2643.326;1827.5941;2589.905;1407.5912;1658.7805;1460.1265;1519.6986;1221.0996;3161.4714;2554.9631;2831.671;1732.2108;2709.7922;2046.4265;1353.9464
815;209.1537234889958;2.3412633;5027.5854;5021.8774;5174.083;4884.1523;4995.3403;7566.0166;1541.4137;0;4963.2075;7189.411;5420.916;8426.824;5374.74;6794.5703;6714.461;6113.9517;6571.938;6664.8164;6525.7515;4108.693;2212.3147;2656.186;3279.2007;3250.6667;3473.2476;3795.2893;4851.004;4120.572;2951.4172;2533.236;2325.359;3990.0645;3422.7031;2518.4158;2809.4346;4042.0374;3701.3445;6761.2915;4009.88;2105.625;2746.04;3102.6226;2229.9817;2641.216;2759.096;3174.489;3454.7979;3261.8293;9038.449;5745.9517;6449.4116;7411.854;6025.967;4577.9277;3522.9597;7194.3135;7455.57;5310.1787;5569.393;3986.9185;5941.2305;4400.6655;5968.046;3809.337;4797.973;3535.757;3762.1177;3654.6492;5175.984;5767.1177;5247.9707;4923.603;4852.9097;4974.05;3724.03
826;163.0390135707687;2.349531;0;0;0;0;0;0;0;0;0;1305.4161;0;0;0;0;0;1162.8898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1639.1228;0;0;1828.9984;0;0;0;0;0;1300.5426;0;1048.8969;0;1627.7665;0;0;0;0;0;0;0;0;0;0;0;0;0
829;953.0900795395773;2.354819;789.0075;440.76822;440.6546;340.75513;306.97247;314.43536;1974.9271;1078.8762;1013.8912;900.3217;0;0;407.4501;0;244.26318;487.9437;292.68817;0;0;695.3966;1894.6497;529.4505;505.42038;914.137;879.2342;597.78107;0;0;730.70483;1230.9188;1402.6855;612.6196;0;1178.5177;938.1381;824.9676;0;0;656.33307;640.6636;516.9439;252.16957;804.0632;654.99695;700.8753;550.023;533.1348;2516.3005;0;0;0;0;0;0;656.94415;0;0;0;260.60263;0;0;387.02924;0;990.914;0;712.2878;788.4026;757.0274;0;342.82126;0;759.05994;0;534.9304;688.6239
839;731.1611429297371;2.3617947;5309.908;4721.4165;4867.665;4342.992;3894.3687;3835.18;3449.0002;0;5173.1636;1537.0781;5106.482;5242.3706;4930.777;5343.7085;4703.2607;3651.902;3156.6892;3552.911;4724.5127;1868.153;4401.435;6021.6807;4912.3643;5636.612;5198.5825;5879.654;4879.16;5213.744;5624.059;5215.196;4477.563;4453.7227;4205.6196;6486.5854;6373.549;4320.877;5109.4634;6086.613;4442.0005;5208.899;4014.0537;4132.0327;4364.913;5191.6157;4377.156;4001.27;5623.0405;0;1812.3823;4796.033;3982.1948;1091.2206;4476.1245;3822.1145;0;3618.454;3315.1794;5137.304;3942.6711;6116.124;3435.4463;3941.9019;0;3506.015;4750.457;4166.179;3973.706;2470.9417;3928.9524;5735.9043;4619.518;4230.979;3605.639;3574.4873;3185.859
840;937.0950176900523;2.362028;0;0;0;0;0;0;0;3414.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1221.3397;0;0;0;0;0;0;0;0;0;2514.2805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4616.4507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762.52405;0;1257.0466;0;0;0;0
844;441.08239188935335;2.3645868;0;0;0;0;2215.0813;0;1636.2615;0;0;0;0;2278.4143;0;0;2237.284;0;1476.7953;1736.4296;0;0;0;0;2283.849;0;0;0;0;2555.7212;0;2568.541;2258.8044;0;2118.9836;3254.1335;3150.0847;0;0;0;0;2515.598;0;0;2135.7346;0;0;0;2828.2295;0;862.48975;0;0;0;2163.8225;0;0;0;0;0;0;0;0;2055.9043;0;0;2363.665;0;2028.1368;1292.956;0;0;0;2129.9;0;0;1692.1184
846;271.06061717781824;2.3685884;0;0;0;0;0;0;1352.4486;0;0;0;0;0;0;0;1796.0669;0;0;1296.9241;0;0;0;0;1877.0743;0;0;0;0;2079.2224;0;1970.7585;1888.1615;0;1562.0977;0;0;0;0;0;0;3762.2122;0;0;1631.0328;0;0;0;2294.7605;0;0;0;0;0;1654.6288;0;0;0;0;2091.2073;0;0;0;1667.9502;0;0;1813.441;0;1563.2164;0;0;0;0;0;0;0;1284.0562
851;617.0781640636037;2.3744493;0;1062.398;0;995.5394;968.1284;1311.2347;2147.5068;2098.3774;1277.6345;1517.3367;1043.4457;986.9922;1288.5034;1110.413;980.8385;919.4239;1262.1504;1097.5673;1182.4745;2141.846;2096.8499;0;874.5603;0;1258.6714;691.58984;0;1073.9326;0;1092.3601;0;0;0;0;0;1400.0532;0;1114.7972;0;0;0;0;0;0;0;0;0;3579.8416;2560.2546;951.9163;1100.5795;1973.8346;1202.0918;0;0;1420.3787;983.5508;0;0;735.498;0;1157.6218;1356.7203;1481.1582;862.5263;0;1451.8184;1298.7604;728.71216;0;0;1458.9094;0;1471.1368;1319.605
852;973.059025105211;2.375162;0;0;0;0;0;0;1632.0299;2209.8643;0;1612.6476;0;0;0;0;0;0;0;0;0;2366.925;1974.4203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1019.7735;0;0;0;1609.8157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
863;207.13808239958612;2.391861;2610.9854;2744.0776;2779.0354;2807.7598;2739.3975;2554.728;734.3133;0;1657.0636;5253.261;2397.568;3009.3071;2078.7869;3106.2542;2539.209;4194.239;2602.2888;3246.8665;2489.635;1762.6062;959.9834;1276.8008;1392.0515;1251.088;1642.3372;2168.7244;2767.6855;1540.8931;1338.6279;1048.6367;964.62445;1486.6389;1572.9246;1104.5038;1468.6167;1787.9768;1615.0165;2954.212;1514.5701;1305.2959;1220.4584;1385.8759;905.7727;0;1210.9043;1521.6882;1629.5239;1450.7639;5144.1494;2491.015;2077.6492;5210.156;2615.532;2307.504;1778.6755;3909.8928;3909.7383;3189.1309;2041.15;2031.571;2142.2903;1970.7097;2350.079;1499.0741;1816.2388;1448.1906;1432.7501;1369.2977;2391.2126;2004.6542;2074.5776;1697.8788;2421.4644;1910.327;1286.2306
865;189.12754386791653;2.3925762;1180.8416;1197.0647;1191.8483;1233.9597;1169.8328;1060.289;0;0;729.73865;2440.455;1169.4358;1386.6552;956.24316;1331.2838;1229.7489;2002.8241;1169.3644;1682.5326;1086.1868;0;0;0;589.3811;0;0;0;1209.2076;0;0;0;0;0;664.08325;0;0;743.0421;0;1329.5304;671.01166;548.0106;0;630.6644;0;0;499.81494;590.48096;678.0683;0;2456.8965;1151.3204;995.73065;2407.3386;1195.3302;1027.831;676.1828;1772.0647;1848.5145;1325.2289;954.3982;860.77515;946.62225;0;0;649.3606;797.095;607.09814;569.698;0;1066.466;0;961.9456;0;1168.9305;831.587;522.85187
888;291.08683430852204;2.4025972;9686.456;10442.484;10133.764;10710.858;9770.756;12651.079;5480.3745;2077.1858;10447.7;2503.1504;9640.551;8999.919;10119.356;11560.385;6056.7935;6046.443;6898.754;7077.0977;10698.755;3622.8115;8121.899;12612.503;13805.104;10266.835;11194.343;11628.608;8404.388;10899.173;9481.734;9235.788;8147.2827;9340.5625;10040.57;7741.718;9343.072;9259.061;7697.4844;8143.143;8537.289;6823.1587;7013.3774;8031.873;6359.9175;6840.6133;6975.7153;8627.077;8601.227;6293.2637;6374.2188;10119.256;12014.011;3967.2134;7403.1963;9254.051;5483.94;8650.633;11345.376;9936.783;12739.663;10184.992;12668.739;11503.426;13580.06;10218.553;10964.729;10376.118;12349.866;4541.2515;9810.117;14968.753;10771.243;10924.085;9047.748;10470.284;7230.4604
889;139.03893528639708;2.4035733;3278.9985;3664.4626;0;3748.6064;3393.3445;4369.2397;0;0;3742.5957;0;3487.2854;3262.3677;3357.6743;4076.1423;2231.8867;2119.614;2407.1262;2503.0527;3576.7007;1242.553;2726.8997;4256.116;0;0;0;0;3047.6296;3747.2517;0;3277.6375;2842.132;0;3430.8723;2852.3777;3471.364;3112.6497;0;3038.804;2967.6597;2704.8103;2411.988;0;2366.9456;0;0;0;0;2096.5115;2192.4885;3705.873;4084.1418;1477.1385;2528.8723;3350.0825;1969.1024;0;4009.2173;3435.1746;0;0;4281.7656;3942.6829;4572.8496;3582.6538;3883.482;3796.2358;4293.9253;1695.8486;3520.108;5019.9507;0;3753.7075;3274.7769;0;2449.668
895;273.07613524994906;2.407133;0;0;936.7385;0;0;809.63416;0;0;0;0;0;802.0454;0;1130.9856;0;0;0;0;0;0;0;0;0;0;1103.6138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1017.8068;1111.8668;0;0;1034.9794;1108.1375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1129.7273;0;1083.8204;0;0;0;0;0;0;0;1414.9908;0;0;0;0
909;889.0544341899521;2.4223936;0;2291.9524;0;0;0;0;3285.0332;3048.805;2649.6365;0;2260.5125;0;0;0;0;1618.1825;0;0;2449.0474;2999.7488;2859.862;0;2284.7617;2424.0593;2592.6372;2132.3887;0;0;2478.8362;2496.2278;0;0;0;0;2366.0034;0;2229.2424;2393.4043;0;2178.0579;2296.3313;1956.1267;2230.0671;0;2234.5508;2401.4504;2085.8647;3418.5771;2555.5562;2218.5334;0;1872.9314;0;0;2444.189;0;0;1814.9318;2010.0834;2011.7997;0;2312.201;2272.1318;0;1858.6472;2301.8738;2466.4006;0;1769.5518;2031.4679;2007.9037;2008.7446;0;0;2397.8987
911;123.04400279126898;2.4248796;3923.7075;4123.7686;3938.303;0;4019.4595;4598.049;0;1217.183;4024.555;2034.3988;0;5433.18;4517.0996;4941.6255;3587.2397;2916.3533;3363.5083;3824.518;4658.7256;1809.6091;2557.226;3782.041;0;3805.584;4050.1316;4195.8374;3693.7986;4376.3525;3554.6802;3443.8484;0;4002.1914;3523.3103;0;3739.6748;3981.1714;3464.0972;4030.7534;0;0;3248.0542;3290.9304;3076.908;3399.128;3334.7454;3422.5037;0;2607.492;3699.514;4892.743;4615.7993;0;3658.0586;4020.6035;3112.5674;4563.92;4627.8374;4475.453;4876.388;4122.9917;4946.4595;0;4759.674;3782.3804;4678.0474;4285.812;4412.7515;2683.4302;4096.222;5333.7144;4392.322;4543.934;3818.1462;4004.0027;3565.0571
913;165.05463435959763;2.425;3442.8308;3470.8777;3308.5752;3612.0615;3397.433;3741.6887;1764.9141;1134.8687;3549.4685;1964.6776;3296.1736;4803.743;3955.2937;4082.3804;3244.3625;2520.013;2790.8267;3449.2913;4084.153;1601.6179;2140.4495;3032.1604;4235.6655;3248.378;3494.2249;3462.1267;3198.2905;3587.2898;3098.8171;2729.464;2455.1023;3278.3943;3028.4512;2977.1245;3165.5444;3307.2708;2946.4956;3591.0654;3175.1287;2718.5264;2681.918;2664.7437;2704.0923;2823.1714;2731.988;2806.603;3386.3093;2251.2375;3255.2078;4247.252;3897.8296;2295.9258;3146.7842;3335.329;2652.62;3900.138;3781.8774;3909.4985;4055.0947;3591.1604;4051.5012;3283.3735;4119.3657;3068.1968;3957.4705;3417.5164;3720.24;2361.1506;3373.073;4340.737;3739.6265;3719.6172;3109.6448;3492.6167;2995.4885
924;888.5526584153922;2.4333427;2928.391;2638.8728;2340.423;2523.6848;2061.4695;2872.8528;3825.0662;3549.5933;3094.6995;1704.3989;2469.3804;2113.4644;2994.604;2875.3845;2807.4165;1904.9883;2655.678;2516.691;2849.4016;3483.2817;3348.6274;2602.6807;0;2832.2266;3088.4736;2398.1255;2300.38;2865.2998;2862.3835;2992.7698;3210.034;3038.7793;3333.5146;2603.2878;2731.7148;2987.8354;2642.3247;2925.4568;2893.8477;2520.412;2851.5586;2456.3965;2652.8674;2336.332;2565.7935;2938.887;2585.571;3930.1616;2586.0586;2523.255;2728.037;2118.3386;2681.4011;2107.5554;2908.718;1920.6301;1794.327;2066.8853;2449.1929;2277.6523;2780.951;2876.1123;2482.3652;3060.3765;2156.5964;2503.9531;2768.836;2680.9736;2330.0327;2464.5986;2445.3364;2187.2336;2176.6172;2540.6343;2855.9492
929;617.078768682648;2.4393234;0;1883.6931;0;0;1826.0693;1594.5463;1803.3004;1651.2212;0;1514.0055;0;0;1471.4841;0;0;0;0;1679.4971;0;1998.683;2226.623;0;1856.8055;0;0;0;1714.1675;1663.5957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1393.3085;0;0;0;0;2408.488;1994.4952;0;1638.7424;1458.5269;1800.9907;0;0;0;0;0;1532.821;0;1631.1847;1696.6499;0;0;1646.7473;1632.1251;1913.7881;0;0;0;0;1841.2921;0;0;1827.207
939;467.0824548126521;2.4448268;0;0;0;2779.4465;0;4496.446;0;0;0;0;4362.6763;4595.0024;5015.027;2636.4456;4693.067;4006.5034;0;2841.687;4858.6724;0;0;0;0;0;0;0;0;5343.0205;0;0;0;0;0;0;0;0;0;6193.897;0;0;5620.8755;4526.719;0;0;5664.739;4906.786;0;0;5164.8403;4013.272;5665.2085;0;0;0;0;0;4559.0054;5026.4077;5692.5073;0;5254.9287;0;5854.8;0;5098.8965;0;0;5286.79;4627.886;0;4574.6206;0;4853.475;0;0
941;147.0440707576918;2.4459348;4708.037;4691.823;4616.436;5674.194;4743.1216;5023.7046;4660.9062;4608.446;6064.117;4422.014;4933.681;6663.9854;5362.112;5077.0234;4668.2476;3633.706;4451.27;5018.5576;5326.2695;3953.3967;6074.2515;3367.7046;6017.019;3890.8108;4681.6914;3728.922;3557.0808;4936.289;4239.506;4103.864;3814.7476;4714.5664;4932.431;3252.5586;3738.4236;5069.205;4266.9775;3939.8372;4651.299;3209.1824;3918.9626;3101.9717;3978.7183;3482.4602;4371.711;4238.9365;4314.6567;5793.088;5331.3677;4530.692;5612.481;5468.417;4102.2017;4451.5205;5267.1616;5527.792;7503.741;3575.2893;5386.3027;3462.7234;5660.4653;4166.571;4863.4097;5073.3667;5386.0596;6115.56;5589.982;4870.558;4499.3506;5630.1816;5056.6045;6180.724;4379.61;4865.2505;5550.459
947;881.156995866328;2.4616883;885.64417;757.7455;679.36304;700.9508;571.6952;628.493;598.9375;0;811.3407;0;670.8955;894.25006;738.3461;751.37024;792.6218;518.96246;553.4195;580.9699;728.9133;229.09975;520.4327;946.16296;754.3345;882.61194;754.24;925.9317;715.7809;849.92035;865.8357;841.1085;715.8562;704.9128;564.5847;314.9409;917.6583;0;800.0373;982.7277;615.8248;771.2289;688.39374;556.76746;606.9187;833.8696;675.56476;578.6575;844.1632;0;252.74084;756.2001;649.81616;0;713.9427;552.01483;305.1224;507.5533;471.72375;724.88165;640.4013;804.29224;509.50967;558.0278;481.12476;528.92535;752.583;632.15546;574.70526;375.46262;543.925;697.4668;760.29254;607.72815;0;0;497.31934
949;953.090077925279;2.4636009;1079.6383;763.62885;643.1342;564.56;415.5199;598.2413;3078.0498;1648.8784;1501.393;458.5997;469.44153;0;757.1266;0;562.67145;315.23544;684.6016;0;463.00735;915.6075;2469.4658;834.67975;737.8338;1246.5634;1291.5677;821.3889;0;767.28534;1078.88;1834.3699;2231.5618;974.8273;849.5346;1801.8782;1190.2175;1061.0809;0;0;895.3505;1098.2129;765.32605;392.692;1032.7966;966.5066;973.3122;822.0995;766.9602;3248.397;368.82837;0;314.31305;258.23358;385.695;167.78497;819.5121;0;0;0;501.01468;0;315.9405;600.6943;344.5036;1414.7281;0;1017.6796;1133.5273;1101.4794;0;318.20557;247.5813;1035.738;0;759.25305;906.4299
956;387.2014902843118;2.4834955;0;0;0;0;0;0;0;0;0;1428.4987;0;0;0;0;0;890.7593;0;1035.0586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;828.46747;0;0;1054.47;0;0;0;892.71533;683.46423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
